"Date Heure, GMT+01:00","Temp., °C (SEN S/N: 21065779, LBL: Triv)","Tension, V (SEN S/N: 21065779, LBL: U)"
06/24/17 21:30:00,0.00286,16.957
06/24/17 21:45:00,1.18315,16.942
06/24/17 22:00:00,0.00286,16.918
06/24/17 22:15:00,0.00286,16.888
06/24/17 22:30:00,0.00290,16.848
06/24/17 22:45:00,0.00290,16.807
06/24/17 23:00:00,0.00290,16.761
06/24/17 23:15:00,0.00286,16.714
06/24/17 23:30:00,0.00286,16.668
06/24/17 23:45:00,0.00282,16.622
06/25/17 00:00:00,0.00282,16.579
06/25/17 00:15:00,0.00282,16.539
06/25/17 00:30:00,0.00282,16.503
06/25/17 00:45:00,0.00282,16.467
06/25/17 01:00:00,0.00278,16.429
06/25/17 01:15:00,0.00282,16.390
06/25/17 01:30:00,0.00278,16.357
06/25/17 01:45:00,0.00278,16.323
06/25/17 02:00:00,1.10948,16.286
06/25/17 02:15:00,1.10391,16.248
06/25/17 02:30:00,1.10014,16.210
06/25/17 02:45:00,1.09525,16.164
06/25/17 03:00:00,1.09094,16.114
06/25/17 03:15:00,1.08270,16.056
06/25/17 03:30:00,0.00271,16.001
06/25/17 03:45:00,0.00275,15.940
06/25/17 04:00:00,0.00282,15.891
06/25/17 04:15:00,0.00275,15.846
06/25/17 04:30:00,0.00275,15.809
06/25/17 04:45:00,1.05203,15.775
06/25/17 05:00:00,1.04669,15.746
06/25/17 05:15:00,0.00271,15.722
06/25/17 05:30:00,1.04128,15.699
06/25/17 05:45:00,0.00275,15.679
06/25/17 06:00:00,0.00271,15.663
06/25/17 06:15:00,0.00278,15.649
06/25/17 06:30:00,0.00278,15.634
06/25/17 06:45:00,0.00275,15.619
06/25/17 07:00:00,0.00278,15.606
06/25/17 07:15:00,0.00275,15.599
06/25/17 07:30:00,1.03311,15.596
06/25/17 07:45:00,1.03704,15.594
06/25/17 08:00:00,1.03742,15.593
06/25/17 08:15:00,0.00359,15.594
06/25/17 08:30:00,0.00267,15.608
06/25/17 08:45:00,1.05047,15.627
06/25/17 09:00:00,1.05951,15.655
06/25/17 09:15:00,1.06241,15.667
06/25/17 09:30:00,1.06374,15.688
06/25/17 09:45:00,0.00263,15.707
06/25/17 10:00:00,1.07439,15.721
06/25/17 10:15:00,1.08244,15.766
06/25/17 10:30:00,1.08206,15.773
06/25/17 10:45:00,1.09091,15.800
06/25/17 11:00:00,1.10132,15.849
06/25/17 11:15:00,1.10353,15.877
06/25/17 11:30:00,1.10842,15.901
06/25/17 11:45:00,0.00271,15.928
06/25/17 12:00:00,0.00278,15.953
06/25/17 12:15:00,1.13493,15.994
06/25/17 12:30:00,0.00275,16.037
06/25/17 12:45:00,1.14656,16.083
06/25/17 13:00:00,1.14580,16.120
06/25/17 13:15:00,1.14717,16.137
06/25/17 13:30:00,1.15347,16.172
06/25/17 13:45:00,1.15572,16.207
06/25/17 14:00:00,1.16369,16.232
06/25/17 14:15:00,1.16606,16.262
06/25/17 14:30:00,1.16823,16.295
06/25/17 14:45:00,1.17395,16.345
06/25/17 15:00:00,1.18025,16.402
06/25/17 15:15:00,1.18948,16.451
06/25/17 15:30:00,1.18948,16.515
06/25/17 15:45:00,1.19791,16.570
06/25/17 16:00:00,1.20031,16.634
06/25/17 16:15:00,0.00271,16.686
06/25/17 16:30:00,1.20699,16.734
06/25/17 16:45:00,1.21061,16.793
06/25/17 17:00:00,1.21469,16.839
06/25/17 17:15:00,1.21450,16.880
06/25/17 17:30:00,1.21736,16.933
06/25/17 17:45:00,1.22496,16.973
06/25/17 18:00:00,1.22972,17.019
06/25/17 18:15:00,1.23098,17.073
06/25/17 18:30:00,1.23888,17.137
06/25/17 18:45:00,1.24495,17.192
06/25/17 19:00:00,1.25029,17.234
06/25/17 19:15:00,1.24907,17.278
06/25/17 19:30:00,1.24834,17.324
06/25/17 19:45:00,1.24632,17.341
06/25/17 20:00:00,1.24556,17.363
06/25/17 20:15:00,1.24449,17.385
06/25/17 20:30:00,1.24414,17.402
06/25/17 20:45:00,0.00278,17.424
06/25/17 21:00:00,1.24186,17.437
06/25/17 21:15:00,1.24014,17.442
06/25/17 21:30:00,1.23869,17.440
06/25/17 21:45:00,1.23816,17.434
06/25/17 22:00:00,1.23568,17.428
06/25/17 22:15:00,1.23796,17.425
06/25/17 22:30:00,1.23484,17.421
06/25/17 22:45:00,1.23323,17.409
06/25/17 23:00:00,0.20764,17.393
06/25/17 23:15:00,1.22740,17.364
06/25/17 23:30:00,1.22343,17.330
06/25/17 23:45:00,0.15190,17.287
06/26/17 00:00:00,0.00286,17.240
06/26/17 00:15:00,1.20981,17.190
06/26/17 00:30:00,1.20447,17.140
06/26/17 00:45:00,1.19997,17.097
06/26/17 01:00:00,1.19482,17.049
06/26/17 01:15:00,1.19188,17.006
06/26/17 01:30:00,1.18750,16.954
06/26/17 01:45:00,1.18193,16.902
06/26/17 02:00:00,1.17758,16.847
06/26/17 02:15:00,1.17041,16.790
06/26/17 02:30:00,1.16609,16.729
06/26/17 02:45:00,0.00282,16.668
06/26/17 03:00:00,1.15431,16.609
06/26/17 03:15:00,0.00278,16.543
06/26/17 03:30:00,0.00275,16.476
06/26/17 03:45:00,0.00278,16.412
06/26/17 04:00:00,0.00282,16.348
06/26/17 04:15:00,0.00278,16.280
06/26/17 04:30:00,0.00282,16.213
06/26/17 04:45:00,1.11070,16.143
06/26/17 05:00:00,1.10281,16.074
06/26/17 05:15:00,1.09613,16.010
06/26/17 05:30:00,1.09041,15.950
06/26/17 05:45:00,1.08309,15.888
06/26/17 06:00:00,1.07794,15.843
06/26/17 06:15:00,1.07103,15.798
06/26/17 06:30:00,1.06680,15.766
06/26/17 06:45:00,1.06737,15.749
06/26/17 07:00:00,1.07031,15.758
06/26/17 07:15:00,1.07248,15.773
06/26/17 07:30:00,1.07176,15.792
06/26/17 07:45:00,1.07973,15.810
06/26/17 08:00:00,1.08469,15.839
06/26/17 08:15:00,1.08953,15.860
06/26/17 08:30:00,1.09426,15.874
06/26/17 08:45:00,1.10040,15.874
06/26/17 09:00:00,1.10456,15.886
06/26/17 09:15:00,1.10990,15.903
06/26/17 09:30:00,1.11696,15.933
06/26/17 09:45:00,1.12219,15.950
06/26/17 10:00:00,1.12604,15.974
06/26/17 10:15:00,1.13073,16.000
06/26/17 10:30:00,1.13500,16.018
06/26/17 10:45:00,1.14069,16.047
06/26/17 11:00:00,0.00290,16.071
06/26/17 11:15:00,0.18204,16.099
06/26/17 11:30:00,0.00294,16.126
06/26/17 11:45:00,1.15900,16.147
06/26/17 12:00:00,1.16400,16.172
06/26/17 12:15:00,1.16884,16.207
06/26/17 12:30:00,1.17327,16.239
06/26/17 12:45:00,1.17945,16.283
06/26/17 13:00:00,1.18517,16.336
06/26/17 13:15:00,1.19371,16.394
06/26/17 13:30:00,1.19753,16.441
06/26/17 13:45:00,1.20134,16.472
06/26/17 14:00:00,1.20565,16.508
06/26/17 14:15:00,1.21298,16.549
06/26/17 14:30:00,1.21687,16.594
06/26/17 14:45:00,1.22145,16.636
06/26/17 15:00:00,1.22480,16.688
06/26/17 15:15:00,1.23003,16.740
06/26/17 15:30:00,1.23476,16.793
06/26/17 15:45:00,1.23705,16.841
06/26/17 16:00:00,1.23980,16.893
06/26/17 16:15:00,1.24517,16.944
06/26/17 16:30:00,1.24903,17.000
06/26/17 16:45:00,1.25208,17.055
06/26/17 17:00:00,1.25826,17.119
06/26/17 17:15:00,1.26589,17.187
06/26/17 17:30:00,1.27390,17.250
06/26/17 17:45:00,1.27787,17.321
06/26/17 18:00:00,1.28416,17.384
06/26/17 18:15:00,1.28687,17.448
06/26/17 18:30:00,1.29076,17.503
06/26/17 18:45:00,1.28969,17.546
06/26/17 19:00:00,1.28733,17.583
06/26/17 19:15:00,1.28527,17.617
06/26/17 19:30:00,1.28481,17.645
06/26/17 19:45:00,1.28340,17.671
06/26/17 20:00:00,1.28103,17.691
06/26/17 20:15:00,1.28161,17.708
06/26/17 20:30:00,1.28096,17.723
06/26/17 20:45:00,1.27970,17.741
06/26/17 21:00:00,1.27840,17.754
06/26/17 21:15:00,1.27710,17.766
06/26/17 21:30:00,1.27718,17.772
06/26/17 21:45:00,1.27508,17.773
06/26/17 22:00:00,1.27371,17.770
06/26/17 22:15:00,1.27234,17.763
06/26/17 22:30:00,1.27165,17.752
06/26/17 22:45:00,1.26970,17.742
06/26/17 23:00:00,1.26890,17.732
06/26/17 23:15:00,1.26642,17.721
06/26/17 23:30:00,1.26596,17.711
06/26/17 23:45:00,1.26772,17.700
06/27/17 00:00:00,1.26295,17.686
06/27/17 00:15:00,1.26085,17.665
06/27/17 00:30:00,1.25723,17.644
06/27/17 00:45:00,1.25326,17.622
06/27/17 01:00:00,1.25238,17.604
06/27/17 01:15:00,1.25616,17.665
06/27/17 01:30:00,1.25273,17.639
06/27/17 01:45:00,1.24624,17.586
06/27/17 02:00:00,1.24151,17.534
06/27/17 02:15:00,1.23735,17.485
06/27/17 02:30:00,1.23457,17.446
06/27/17 02:45:00,1.23213,17.411
06/27/17 03:00:00,1.22503,17.369
06/27/17 03:15:00,1.22332,17.330
06/27/17 03:30:00,1.21790,17.295
06/27/17 03:45:00,1.21553,17.257
06/27/17 04:00:00,1.21218,17.220
06/27/17 04:15:00,1.21008,17.184
06/27/17 04:30:00,1.20615,17.147
06/27/17 04:45:00,1.20176,17.109
06/27/17 05:00:00,1.20039,17.074
06/27/17 05:15:00,1.19558,17.042
06/27/17 05:30:00,1.19219,17.012
06/27/17 05:45:00,1.19005,16.984
06/27/17 06:00:00,1.18704,16.958
06/27/17 06:15:00,1.18544,16.936
06/27/17 06:30:00,1.18185,16.917
06/27/17 06:45:00,1.18025,16.899
06/27/17 07:00:00,1.17880,16.884
06/27/17 07:15:00,1.17758,16.869
06/27/17 07:30:00,1.17563,16.853
06/27/17 07:45:00,1.17449,16.838
06/27/17 08:00:00,1.17147,16.825
06/27/17 08:15:00,1.17350,16.823
06/27/17 08:30:00,1.17121,16.817
06/27/17 08:45:00,1.17086,16.823
06/27/17 09:00:00,1.17388,16.832
06/27/17 09:15:00,1.17475,16.825
06/27/17 09:30:00,1.17502,16.825
06/27/17 09:45:00,1.17987,16.830
06/27/17 10:00:00,1.18677,16.860
06/27/17 10:15:00,1.19265,16.883
06/27/17 10:30:00,1.20062,16.908
06/27/17 10:45:00,1.20600,16.924
06/27/17 11:00:00,1.21118,16.944
06/27/17 11:15:00,1.21481,16.967
06/27/17 11:30:00,1.22660,17.009
06/27/17 11:45:00,1.22690,17.018
06/27/17 12:00:00,1.23026,17.033
06/27/17 12:15:00,1.23556,17.051
06/27/17 12:30:00,1.23991,17.063
06/27/17 12:45:00,1.23594,17.060
06/27/17 13:00:00,1.22755,17.034
06/27/17 13:15:00,1.22240,17.013
06/27/17 13:30:00,1.22004,17.006
06/27/17 13:45:00,1.21626,17.007
06/27/17 14:00:00,1.20790,17.003
06/27/17 14:15:00,1.20787,17.000
06/27/17 14:30:00,1.20977,17.009
06/27/17 14:45:00,0.00317,17.054
06/27/17 15:00:00,1.22877,17.092
06/27/17 15:15:00,1.23789,17.121
06/27/17 15:30:00,1.24632,17.174
06/27/17 15:45:00,1.25757,17.226
06/27/17 16:00:00,1.26497,17.290
06/27/17 16:15:00,1.26276,17.323
06/27/17 16:30:00,1.26680,17.363
06/27/17 16:45:00,1.26711,17.411
06/27/17 17:00:00,1.27447,17.466
06/27/17 17:15:00,1.27680,17.522
06/27/17 17:30:00,1.27916,17.565
06/27/17 17:45:00,1.28134,17.614
06/27/17 18:00:00,1.28275,17.648
06/27/17 18:15:00,1.28611,17.680
06/27/17 18:30:00,1.28481,17.691
06/27/17 18:45:00,1.28199,17.705
06/27/17 19:00:00,1.28130,17.726
06/27/17 19:15:00,1.27272,17.745
06/27/17 19:30:00,1.27695,17.763
06/27/17 19:45:00,1.32341,18.383
06/27/17 20:00:00,1.32887,18.711
06/27/17 20:15:00,1.30503,18.360
06/27/17 20:30:00,1.29511,18.273
06/27/17 20:45:00,1.28317,18.118
06/27/17 21:00:00,1.27199,17.974
06/27/17 21:15:00,1.26318,17.883
06/27/17 21:30:00,1.25948,17.822
06/27/17 21:45:00,1.25517,17.778
06/27/17 22:00:00,1.25048,17.744
06/27/17 22:15:00,1.24716,17.711
06/27/17 22:30:00,1.24399,17.681
06/27/17 22:45:00,1.23945,17.651
06/27/17 23:00:00,1.23556,17.625
06/27/17 23:15:00,1.23327,17.599
06/27/17 23:30:00,1.23152,17.577
06/27/17 23:45:00,1.23007,17.556
06/28/17 00:00:00,1.22560,17.538
06/28/17 00:15:00,1.22244,17.519
06/28/17 00:30:00,1.22171,17.497
06/28/17 00:45:00,1.21836,17.473
06/28/17 01:00:00,1.21321,17.448
06/28/17 01:15:00,1.21080,17.422
06/28/17 01:30:00,1.20832,17.399
06/28/17 01:45:00,1.20684,17.373
06/28/17 02:00:00,1.20455,17.350
06/28/17 02:15:00,1.19974,17.323
06/28/17 02:30:00,1.19829,17.296
06/28/17 02:45:00,1.19421,17.274
06/28/17 03:00:00,1.19249,17.250
06/28/17 03:15:00,1.19207,17.232
06/28/17 03:30:00,0.00324,17.213
06/28/17 03:45:00,1.18750,17.195
06/28/17 04:00:00,1.18597,17.176
06/28/17 04:15:00,1.18563,17.159
06/28/17 04:30:00,1.18948,17.214
06/28/17 04:45:00,1.18109,17.174
06/28/17 05:00:00,1.17685,17.110
06/28/17 05:15:00,1.17124,17.055
06/28/17 05:30:00,1.16915,17.009
06/28/17 05:45:00,1.16274,16.967
06/28/17 06:00:00,1.16026,16.929
06/28/17 06:15:00,1.15747,16.893
06/28/17 06:30:00,1.15480,16.860
06/28/17 06:45:00,1.15263,16.827
06/28/17 07:00:00,1.14889,16.796
06/28/17 07:15:00,1.14706,16.777
06/28/17 07:30:00,1.14427,16.753
06/28/17 07:45:00,1.14137,16.723
06/28/17 08:00:00,1.13912,16.697
06/28/17 08:15:00,1.13737,16.680
06/28/17 08:30:00,1.13752,16.664
06/28/17 08:45:00,1.13386,16.661
06/28/17 09:00:00,1.13714,16.653
06/28/17 09:15:00,1.13764,16.647
06/28/17 09:30:00,1.13603,16.647
06/28/17 09:45:00,1.13893,16.649
06/28/17 10:00:00,1.14328,16.647
06/28/17 10:15:00,1.14988,16.667
06/28/17 10:30:00,1.15301,16.670
06/28/17 10:45:00,1.15427,16.667
06/28/17 11:00:00,1.15999,16.670
06/28/17 11:15:00,1.16278,16.682
06/28/17 11:30:00,1.17605,16.708
06/28/17 11:45:00,1.17731,16.702
06/28/17 12:00:00,1.17575,16.694
06/28/17 12:15:00,1.17853,16.697
06/28/17 12:30:00,1.18269,16.717
06/28/17 12:45:00,1.17758,16.698
06/28/17 13:00:00,1.16590,16.633
06/28/17 13:15:00,1.26123,17.482
06/28/17 13:30:00,1.24704,17.922
06/28/17 13:45:00,1.19516,17.271
06/28/17 14:00:00,1.16274,16.884
06/28/17 14:15:00,1.20912,17.118
06/28/17 14:30:00,1.18437,17.092
06/28/17 14:45:00,1.16258,16.810
06/28/17 15:00:00,1.16167,16.734
06/28/17 15:15:00,1.16846,16.713
06/28/17 15:30:00,1.18128,16.705
06/28/17 15:45:00,1.17384,16.686
06/28/17 16:00:00,1.16575,16.673
06/28/17 16:15:00,1.15927,16.680
06/28/17 16:30:00,1.16545,16.722
06/28/17 16:45:00,1.17159,16.750
06/28/17 17:00:00,1.17868,16.789
06/28/17 17:15:00,1.18101,16.813
06/28/17 17:30:00,1.17926,16.805
06/28/17 17:45:00,1.29320,18.472
06/28/17 18:00:00,1.21866,17.708
06/28/17 18:15:00,1.17914,17.171
06/28/17 18:30:00,1.16815,17.006
06/28/17 18:45:00,1.17227,16.958
06/28/17 19:00:00,1.16510,16.973
06/28/17 19:15:00,1.16346,16.997
06/28/17 19:30:00,1.16075,17.043
06/28/17 19:45:00,1.16087,17.036
06/28/17 20:00:00,1.16049,17.018
06/28/17 20:15:00,0.00465,16.994
06/28/17 20:30:00,1.15721,16.963
06/28/17 20:45:00,1.15297,16.930
06/28/17 21:00:00,1.15179,16.894
06/28/17 21:15:00,1.14801,16.857
06/28/17 21:30:00,1.14576,16.826
06/28/17 21:45:00,1.14065,16.801
06/28/17 22:00:00,1.13622,16.787
06/28/17 22:15:00,1.13272,16.756
06/28/17 22:30:00,1.13180,16.732
06/28/17 22:45:00,1.13085,16.719
06/28/17 23:00:00,1.13107,16.710
06/28/17 23:15:00,1.12936,16.707
06/28/17 23:30:00,1.13172,16.711
06/28/17 23:45:00,1.13085,16.719
06/29/17 00:00:00,1.12936,16.723
06/29/17 00:15:00,1.12875,16.722
06/29/17 00:30:00,1.12703,16.716
06/29/17 00:45:00,1.12711,16.701
06/29/17 01:00:00,1.12524,16.679
06/29/17 01:15:00,1.12131,16.649
06/29/17 01:30:00,1.12070,16.618
06/29/17 01:45:00,1.11585,16.585
06/29/17 02:00:00,1.11242,16.549
06/29/17 02:15:00,0.00542,16.512
06/29/17 02:30:00,1.10449,16.475
06/29/17 02:45:00,1.09960,16.436
06/29/17 03:00:00,1.09781,16.396
06/29/17 03:15:00,1.09464,16.362
06/29/17 03:30:00,1.09079,16.324
06/29/17 03:45:00,1.08816,16.293
06/29/17 04:00:00,1.08518,16.262
06/29/17 04:15:00,1.08206,16.237
06/29/17 04:30:00,1.07939,16.214
06/29/17 04:45:00,1.07782,16.190
06/29/17 05:00:00,1.07713,16.165
06/29/17 05:15:00,1.07385,16.141
06/29/17 05:30:00,1.06992,16.119
06/29/17 05:45:00,1.07023,16.093
06/29/17 06:00:00,1.06565,16.065
06/29/17 06:15:00,1.06321,16.035
06/29/17 06:30:00,1.06077,16.009
06/29/17 06:45:00,1.05749,15.982
06/29/17 07:00:00,0.00355,15.958
06/29/17 07:15:00,1.05516,15.931
06/29/17 07:30:00,1.05295,15.903
06/29/17 07:45:00,1.04879,15.879
06/29/17 08:00:00,1.04887,15.857
06/29/17 08:15:00,1.04818,15.834
06/29/17 08:30:00,1.04562,15.822
06/29/17 08:45:00,1.04772,15.813
06/29/17 09:00:00,0.00458,15.810
06/29/17 09:15:00,1.05200,15.792
06/29/17 09:30:00,0.37221,15.782
06/29/17 09:45:00,1.05676,15.789
06/29/17 10:00:00,1.06073,15.766
06/29/17 10:15:00,1.06889,15.767
06/29/17 10:30:00,1.07179,15.773
06/29/17 10:45:00,1.06752,15.766
06/29/17 11:00:00,1.08465,15.797
06/29/17 11:15:00,1.07862,15.781
06/29/17 11:30:00,1.08305,15.782
06/29/17 11:45:00,1.09125,15.800
06/29/17 12:00:00,1.09209,15.778
06/29/17 12:15:00,1.09247,15.772
06/29/17 12:30:00,1.09895,15.782
06/29/17 12:45:00,1.10075,15.803
06/29/17 13:00:00,1.10330,15.803
06/29/17 13:15:00,1.09953,15.800
06/29/17 13:30:00,1.09724,15.807
06/29/17 13:45:00,1.10800,15.833
06/29/17 14:00:00,1.11376,15.864
06/29/17 14:15:00,1.12360,15.906
06/29/17 14:30:00,1.12135,15.924
06/29/17 14:45:00,1.12207,15.922
06/29/17 15:00:00,1.11955,15.936
06/29/17 15:15:00,1.12802,15.970
06/29/17 15:30:00,1.13283,15.992
06/29/17 15:45:00,1.12856,16.009
06/29/17 16:00:00,1.13550,16.015
06/29/17 16:15:00,1.13615,16.038
06/29/17 16:30:00,1.13821,16.059
06/29/17 16:45:00,1.13783,16.085
06/29/17 17:00:00,1.13771,16.099
06/29/17 17:15:00,1.13577,16.105
06/29/17 17:30:00,1.14214,16.146
06/29/17 17:45:00,1.15213,16.184
06/29/17 18:00:00,1.15297,16.222
06/29/17 18:15:00,1.16011,16.256
06/29/17 18:30:00,1.16487,16.284
06/29/17 18:45:00,1.16255,16.290
06/29/17 19:00:00,1.16037,16.309
06/29/17 19:15:00,1.15877,16.304
06/29/17 19:30:00,1.15064,16.295
06/29/17 19:45:00,1.14733,16.290
06/29/17 20:00:00,1.14492,16.295
06/29/17 20:15:00,1.14340,16.304
06/29/17 20:30:00,1.14260,16.314
06/29/17 20:45:00,1.14389,16.326
06/29/17 21:00:00,1.14202,16.338
06/29/17 21:15:00,1.14137,16.339
06/29/17 21:30:00,1.13943,16.335
06/29/17 21:45:00,1.13783,16.321
06/29/17 22:00:00,1.13611,16.308
06/29/17 22:15:00,1.13512,16.290
06/29/17 22:30:00,1.13405,16.275
06/29/17 22:45:00,1.13027,16.259
06/29/17 23:00:00,1.12951,16.239
06/29/17 23:15:00,1.12665,16.216
06/29/17 23:30:00,1.12291,16.192
06/29/17 23:45:00,1.12104,16.166
06/30/17 00:00:00,1.11830,16.143
06/30/17 00:15:00,1.11475,16.120
06/30/17 00:30:00,1.11250,16.101
06/30/17 00:45:00,1.11025,16.074
06/30/17 01:00:00,1.10472,16.047
06/30/17 01:15:00,1.10266,16.018
06/30/17 01:30:00,1.09831,15.991
06/30/17 01:45:00,1.09510,15.967
06/30/17 02:00:00,1.09255,15.931
06/30/17 02:15:00,1.08965,15.892
06/30/17 02:30:00,1.08431,15.855
06/30/17 02:45:00,1.08003,15.816
06/30/17 03:00:00,1.07439,15.776
06/30/17 03:15:00,1.07012,15.739
06/30/17 03:30:00,1.06546,15.699
06/30/17 03:45:00,1.06176,15.657
06/30/17 04:00:00,1.05707,15.613
06/30/17 04:15:00,1.05261,15.575
06/30/17 04:30:00,1.04860,15.534
06/30/17 04:45:00,1.04562,15.496
06/30/17 05:00:00,1.04154,15.460
06/30/17 05:15:00,1.03693,15.429
06/30/17 05:30:00,1.03258,15.394
06/30/17 05:45:00,1.02968,15.360
06/30/17 06:00:00,1.02884,15.324
06/30/17 06:15:00,1.02289,15.285
06/30/17 06:30:00,1.01865,15.243
06/30/17 06:45:00,1.01747,15.230
06/30/17 07:00:00,1.01808,15.233
06/30/17 07:15:00,1.01579,15.193
06/30/17 07:30:00,1.01102,15.148
06/30/17 07:45:00,1.00958,15.113
06/30/17 08:00:00,1.00713,15.090
06/30/17 08:15:00,1.00591,15.067
06/30/17 08:30:00,1.00328,15.042
06/30/17 08:45:00,1.00500,15.016
06/30/17 09:00:00,1.00317,14.994
06/30/17 09:15:00,1.00282,14.978
06/30/17 09:30:00,1.00175,14.970
06/30/17 09:45:00,0.99962,14.946
06/30/17 10:00:00,0.99550,14.931
06/30/17 10:15:00,0.99733,14.928
06/30/17 10:30:00,1.00240,14.954
06/30/17 10:45:00,1.00870,15.045
06/30/17 11:00:00,1.00507,14.997
06/30/17 11:15:00,1.00263,14.963
06/30/17 11:30:00,1.01480,14.987
06/30/17 11:45:00,1.02480,15.030
06/30/17 12:00:00,1.03323,15.033
06/30/17 12:15:00,1.03063,15.000
06/30/17 12:30:00,1.02712,14.967
06/30/17 12:45:00,1.02068,14.942
06/30/17 13:00:00,1.01827,14.925
06/30/17 13:15:00,1.03113,15.076
06/30/17 13:30:00,1.02907,15.085
06/30/17 13:45:00,1.02510,15.033
06/30/17 14:00:00,1.02544,14.995
06/30/17 14:15:00,1.02758,14.987
06/30/17 14:30:00,0.00336,14.997
06/30/17 14:45:00,1.03948,15.024
06/30/17 15:00:00,1.04032,14.995
06/30/17 15:15:00,1.27707,17.219
06/30/17 15:30:00,0.00340,16.362
06/30/17 15:45:00,0.00343,15.634
06/30/17 16:00:00,0.00343,15.260
06/30/17 16:15:00,0.00343,15.146
06/30/17 16:30:00,0.00340,15.082
06/30/17 16:45:00,0.00340,15.061
06/30/17 17:00:00,0.00340,15.043
06/30/17 17:15:00,0.00340,15.058
06/30/17 17:30:00,0.00340,15.082
06/30/17 17:45:00,0.00343,15.112
06/30/17 18:00:00,0.00340,15.148
06/30/17 18:15:00,0.00343,15.191
06/30/17 18:30:00,0.00343,15.240
06/30/17 18:45:00,0.00343,15.291
06/30/17 19:00:00,0.00343,15.337
06/30/17 19:15:00,0.00343,15.381
06/30/17 19:30:00,0.00347,15.426
06/30/17 19:45:00,0.00347,15.470
06/30/17 20:00:00,0.00347,15.517
06/30/17 20:15:00,0.00347,15.561
06/30/17 20:30:00,0.00347,15.584
06/30/17 20:45:00,0.00347,15.596
06/30/17 21:00:00,0.00347,15.597
06/30/17 21:15:00,0.00347,15.599
06/30/17 21:30:00,0.00347,15.606
06/30/17 21:45:00,0.00347,15.609
06/30/17 22:00:00,0.00347,15.612
06/30/17 22:15:00,0.00347,15.609
06/30/17 22:30:00,0.00347,15.603
06/30/17 22:45:00,0.00347,15.643
06/30/17 23:00:00,0.00355,15.940
06/30/17 23:15:00,0.00351,15.725
06/30/17 23:30:00,0.00343,15.624
06/30/17 23:45:00,0.00343,15.566
07/01/17 00:00:00,0.00343,15.523
07/01/17 00:15:00,0.00343,15.491
07/01/17 00:30:00,0.00343,15.469
07/01/17 00:45:00,0.00343,15.454
07/01/17 01:00:00,0.00343,15.440
07/01/17 01:15:00,0.00343,15.429
07/01/17 01:30:00,0.00343,15.417
07/01/17 01:45:00,0.00347,15.405
07/01/17 02:00:00,0.00343,15.393
07/01/17 02:15:00,0.00343,15.379
07/01/17 02:30:00,0.00343,15.361
07/01/17 02:45:00,0.00347,15.340
07/01/17 03:00:00,0.00343,15.321
07/01/17 03:15:00,0.00347,15.302
07/01/17 03:30:00,0.00343,15.281
07/01/17 03:45:00,0.00343,15.258
07/01/17 04:00:00,0.00343,15.233
07/01/17 04:15:00,0.00343,15.208
07/01/17 04:30:00,0.00343,15.178
07/01/17 04:45:00,0.00343,15.148
07/01/17 05:00:00,0.00343,15.116
07/01/17 05:15:00,0.00343,15.090
07/01/17 05:30:00,0.00340,15.061
07/01/17 05:45:00,0.00340,15.034
07/01/17 06:00:00,0.00340,15.012
07/01/17 06:15:00,0.00340,14.988
07/01/17 06:30:00,0.00340,14.967
07/01/17 06:45:00,0.00340,14.925
07/01/17 07:00:00,0.00347,15.430
07/01/17 07:15:00,0.00347,15.251
07/01/17 07:30:00,0.00340,15.096
07/01/17 07:45:00,0.00340,15.051
07/01/17 08:00:00,0.00343,15.082
07/01/17 08:15:00,0.00340,14.985
07/01/17 08:30:00,0.00340,14.892
07/01/17 08:45:00,0.00340,14.842
07/01/17 09:00:00,0.00336,14.812
07/01/17 09:15:00,0.00336,14.789
07/01/17 09:30:00,0.00340,14.765
07/01/17 09:45:00,0.00340,14.765
07/01/17 10:00:00,0.00340,14.871
07/01/17 10:15:00,0.00340,14.859
07/01/17 10:30:00,0.00343,14.970
07/01/17 10:45:00,0.00347,15.137
07/01/17 11:00:00,0.00343,15.048
07/01/17 11:15:00,0.00347,15.036
07/01/17 11:30:00,0.00351,15.699
07/01/17 11:45:00,0.00347,15.223
07/01/17 12:00:00,0.00347,14.942
07/01/17 12:15:00,0.00347,14.761
07/01/17 12:30:00,0.00343,14.725
07/01/17 12:45:00,0.00343,14.746
07/01/17 13:00:00,0.00343,14.786
07/01/17 13:15:00,0.00343,14.830
07/01/17 13:30:00,0.00343,14.797
07/01/17 13:45:00,0.00343,14.785
07/01/17 14:00:00,0.00347,14.791
07/01/17 14:15:00,0.00343,14.767
07/01/17 14:30:00,0.00347,14.773
07/01/17 14:45:00,0.00347,14.788
07/01/17 15:00:00,0.00347,14.816
07/01/17 15:15:00,0.00347,14.853
07/01/17 15:30:00,0.00347,14.898
07/01/17 15:45:00,0.00347,14.955
07/01/17 16:00:00,0.00347,15.001
07/01/17 16:15:00,0.00347,15.063
07/01/17 16:30:00,0.00347,15.118
07/01/17 16:45:00,0.00351,15.160
07/01/17 17:00:00,0.00351,15.203
07/01/17 17:15:00,0.00355,15.233
07/01/17 17:30:00,0.00355,15.248
07/01/17 17:45:00,0.00355,15.261
07/01/17 18:00:00,0.00351,15.272
07/01/17 18:15:00,0.00351,15.281
07/01/17 18:30:00,0.00351,15.300
07/01/17 18:45:00,0.00351,15.315
07/01/17 19:00:00,0.00355,15.327
